OBJECTID,VEHICLES,YEAR_OF_RE,ACCIDENT_D,ACCIDENT_1,ACCIDENT_H,LEG,HOUSE_NUMB,RB_NUMBER,DRIVER1_AG,DRIVER2_AG,DRIVER1_SE,DRIVER2_SE,VEHICLE1_T,VEHICLE2_T,NUM_INJURI,INJURY_F,INJURY_PI1,INJURY_PI2,INJURY_PI3,DIRECTION1,DIRECTION2,VEHICLE1_C,VEHICLE2_C,CIRCUMSTAN,CIRCUMST_1,DANGER_UNS,DANGER_U_1,DRIVER1_CO,DRIVER2_CO,PED_AGE,PED_SEX,PED_CONDIT,PED_ACTION,ROAD_CONDI,WEATHER,PROBLEM_EL,ACCIDENT_T,ENTER_DATE,Editor,STATUS,Location 1
29777,1,2009,10/03/2009 07:00 AM +0000,7,11,MB,,x61296,57,0,M,,PA,,1,0,1,0,0,E,,0,0,3,,0,0,N,N,48,F,N,0,D,O,NS,99,06/30/2010 07:00 AM +0000,Rathbun,19th and Wirt,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
32788,1,2009,10/15/2009 07:00 AM +0000,5,1,IN,,x64283,0,0,,,PA,,1,0,0,0,1,N,,0,0,,,0,0,U,N,25,F,U,0,W,O,NS,99,07/14/2010 07:00 AM +0000,Rathbun,148th Ave Circle and West Center Frontage Road,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
32867,1,2009,10/17/2009 07:00 AM +0000,7,18,IN,,x64996,0,0,,,PA,,1,0,0,0,1,E,,0,0,,,0,0,U,N,33,M,N,0,D,C,NS,99,07/19/2010 07:00 AM +0000,Rathbun,12th and Harney,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
35087,1,2009,10/27/2009 07:00 AM +0000,3,6,IN,,x67379,39,0,M,,PA,,1,0,1,0,0,N,,0,0,2,,0,0,N,N,57,M,N,0,D,C,NS,99,07/29/2010 07:00 AM +0000,Rathbun,16th and Martha,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
36005,1,2009,11/01/2009 07:00 AM +0000,1,19,IN,,x68815,51,0,M,,PA,,1,0,0,0,1,N,,0,0,,,0,0,N,N,48,F,U,5,D,C,NS,99,08/04/2010 07:00 AM +0000,Rathbun,30th and Evans,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
36010,1,2009,11/01/2009 07:00 AM +0000,1,15,IN,,x68756,31,0,M,,PA,,1,0,1,0,0,N,,0,0,2,,0,0,N,N,50,F,N,3,D,C,NS,99,08/04/2010 07:00 AM +0000,Rathbun,94th and West Center Road,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
36450,1,2009,11/03/2009 08:00 AM +0000,3,17,IN,,x69279,30,0,M,,PA,,1,0,1,0,0,E,,0,0,,,0,0,N,N,41,F,N,14,D,O,NS,99,08/05/2010 07:00 AM +0000,Rathbun,49th and Hickory,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
37868,1,2009,11/13/2009 08:00 AM +0000,6,16,IN,,x71759,44,0,F,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,9,F,N,0,D,O,NS,99,08/16/2010 07:00 AM +0000,Rathbun,24th and Lake,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
13525,1,2009,07/06/2009 07:00 AM +0000,2,17,IN,,x38272,0,0,,,PA,,1,0,0,1,0,N,,0,0,,,0,0,U,N,42,F,U,0,D,C,NS,99,03/04/2010 08:00 AM +0000,Rathbun,Poppleton Ave and Park Ave,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
26675,2,2009,06/20/2009 07:00 AM +0000,7,23,MB,345,x33765,21,0,M,,,,1,0,0,1,0,S,,0,0,12,,,0,U,N,28,F,N,0,D,O,NS,99,01/28/2010 08:00 AM +0000,Other,345 riverfront drive,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
27490,1,2009,09/22/2009 07:00 AM +0000,3,21,IN,,x58418,0,0,,,PA,,1,0,1,0,0,,,0,0,,,0,0,U,N,50,M,I,0,N,N,NS,99,06/16/2010 07:00 AM +0000,Rathbun,48th and Taylor,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
40167,1,2009,12/01/2009 08:00 AM +0000,3,15,IN,,x75977,52,0,F,,PA,,1,0,1,0,0,E,,0,0,,,0,0,N,N,29,F,N,0,D,O,NS,99,09/15/2010 07:00 AM +0000,Rathbun,108th and Fowler Ave,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
40997,1,2009,12/03/2009 08:00 AM +0000,5,15,IN,,x76523,43,0,F,,PA,,1,0,0,0,1,E,,0,0,2,,0,0,N,N,23,F,N,1,D,O,NS,99,09/20/2010 07:00 AM +0000,Rathbun,62nd and Dodge,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
45675,1,2009,11/04/2009 08:00 AM +0000,4,9,IN,,x69438,24,0,F,,PA,,1,0,0,0,1,N,,0,0,2,,0,,N,,67,M,N,1,D,C,NS,99,08/09/2010 07:00 AM +0000,Other,25th street and L street,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
45841,1,2009,11/24/2009 08:00 AM +0000,3,15,IN,,x74381,22,0,M,,PA,,1,0,1,0,0,W,,0,,2,,0,,N,,20,F,N,1,W,O,NS,99,09/07/2010 07:00 AM +0000,Other,24th street and Burt street,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
47340,1,2009,12/20/2009 08:00 AM +0000,1,0,IN,,x80168,23,0,M,,PA,,1,0,0,0,1,W,,0,0,12,,0,0,N,N,64,M,I,0,W,O,NS,99,10/15/2010 07:00 AM +0000,Rathbun,22nd and St Marys Ave,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
28075,1,2009,09/29/2009 07:00 AM +0000,3,19,MB,,x60263,0,0,,,TR,,1,0,1,0,0,,,0,0,,,0,0,U,N,29,M,N,0,D,C,NS,99,06/23/2010 07:00 AM +0000,Rathbun,34th and Curtis Ave,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
38305,1,2009,11/16/2009 08:00 AM +0000,2,6,IN,,x72484,24,0,M,,PA,,1,0,1,0,0,S,,0,0,,,0,0,N,N,37,M,N,2,D,O,NS,99,08/17/2010 07:00 AM +0000,Rathbun,10th and Dodge,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
48769,1,2009,12/28/2009 08:00 AM +0000,2,9,IN,,x81599,26,0,M,,PA,,1,0,0,1,0,N,,0,0,7,,9,0,N,N,53,M,N,1,W,O,NS,99,10/26/2010 07:00 AM +0000,Rathbun,42nd and Woolworth Ave,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
48913,1,2009,12/31/2009 08:00 AM +0000,5,6,IN,,x82244,18,0,M,,PA,,1,0,1,0,0,N,,0,0,,,0,0,N,N,36,M,N,8,S,C,NS,99,10/28/2010 07:00 AM +0000,Rathbun,88th and Frances,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
24239,1,2009,09/20/2009 07:00 AM +0000,1,18,IN,5436,x57796,45,0,F,,PA,,1,0,1,0,0,S,,0,0,,,0,0,N,N,21,M,N,0,D,C,NS,99,06/09/2010 07:00 AM +0000,Rathbun,46th and Ogden Ave,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
40120,1,2009,11/30/2009 08:00 AM +0000,2,6,IN,,x75574,20,0,F,,PA,,1,0,0,1,0,N,,0,0,2,,0,0,N,N,45,M,N,1,D,C,NS,99,09/14/2010 07:00 AM +0000,Rathbun,28th and Harney,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
47407,1,2009,12/21/2009 08:00 AM +0000,2,9,IN,,x80395,60,0,M,,PA,,1,0,1,0,0,W,,0,0,2,,0,0,N,N,27,M,N,1,W,O,NS,99,10/19/2010 07:00 AM +0000,Rathbun,10th and Dodge,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
47449,1,2009,12/22/2009 08:00 AM +0000,3,6,IN,,x80687,0,0,F,,PA,,1,0,1,0,0,S,,0,0,,,0,0,U,N,51,M,N,0,W,O,NS,99,10/20/2010 07:00 AM +0000,Rathbun,16th and Farnam,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
39662,1,2009,11/27/2009 08:00 AM +0000,6,12,MB,,x75023,23,0,F,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,32,M,N,5,D,C,NS,99,09/09/2010 07:00 AM +0000,Rathbun,50th and Grover,"Omaha, NE 68104
(41.295230000000004, -96.00216)"
341,1,2010,01/09/2010 08:00 AM +0000,7,14,MB,319,x84273,64,0,M,,PA,,2,0,0,0,2,N,,0,0,,,0,0,N,N,16,F,N,5,S,O,NS,99,11/08/2010 08:00 AM +0000,Rathbun,,"319 n 114th
Omaha, NE 68104
(41.26060700304273, -96.09091490769309)"
1408,1,2010,01/17/2010 08:00 AM +0000,1,15,MB,,x86204,55,0,M,,PA,,1,0,0,1,0,W,,0,0,2,,0,0,N,N,23,M,N,0,W,C,NS,99,12/15/2010 08:00 AM +0000,Rathbun,,"2309 Benson Gardens Blvd
Omaha, NE 68104
(41.28000390601494, -96.03487014924491)"
1522,1,2010,03/03/2010 08:00 AM +0000,4,9,IN,,x96621,0,0,F,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,32,M,N,5,D,C,NS,99,12/17/2010 08:00 AM +0000,Rathbun,,"17th and Howard
Omaha, NE 68104
(41.295230000000004, -96.00216)"
1736,1,2010,01/12/2010 08:00 AM +0000,3,17,MB,,x85017,47,0,F,,PA,,1,0,0,0,1,S,,0,,12,,0,,N,,53,M,N,8,W,C,NS,99,11/24/2010 08:00 AM +0000,Martinez,,"50 st &amp; G st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
1744,1,2010,01/12/2010 08:00 AM +0000,3,14,IN,,x84982,24,0,M,,PA,,1,0,0,0,1,W,,0,,12,,0,,N,,22,M,N,1,S,C,SR,99,11/29/2010 08:00 AM +0000,Martinez,,"1/12/2010
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3353,1,2010,03/22/2010 07:00 AM +0000,2,22,IN,,y01226,20,0,M,,PA,,1,0,0,0,0,E,,0,,12,,0,0,N,,61,M,N,1,D,C,NS,99,12/28/2010 08:00 AM +0000,Martinez,,"54 st &amp; Grover st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3369,2,2010,03/23/2010 07:00 AM +0000,3,11,IN,3423,y01339,23,50,F,F,PA,PA,1,0,1,0,0,W,N,0,0,12,,0,0,N,N,50,F,N,0,D,C,CD,82,12/28/2010 08:00 AM +0000,Martinez,,"72 st &amp; Grover st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3406,1,2010,03/24/2010 07:00 AM +0000,4,11,MB,3117,y01570,31,0,M,,PA,,1,0,1,0,0,E,,0,,19,,0,,I,,23,M,N,13,D,O,NS,99,12/29/2010 08:00 AM +0000,Martinez,,"32 ave &amp; Vinton st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
1878,1,2010,12/03/2010 08:00 AM +0000,4,19,IN,,x91759,0,0,F,,PA,,0,0,0,0,0,S,,1,,2,,0,,U,,22,M,N,1,D,C,NS,99,12/03/2010 08:00 AM +0000,Martinez,,"40 st &amp; Dodge st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
1474,1,2011,03/02/2010 08:00 AM +0000,3,8,IN,,x96216,37,0,F,,PA,,1,0,0,0,1,E,,0,0,2,,0,0,N,N,58,F,N,1,W,C,NS,99,12/16/2010 08:00 AM +0000,Rathbun,,"42nd and Emile
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3816,1,2010,04/23/2010 07:00 AM +0000,6,99,IN,,y08801,66,0,M,,PA,,1,0,0,1,0,S,,0,,12,,0,0,N,,49,M,N,1,W,R,NS,99,01/11/2011 08:00 AM +0000,Martinez,,"16 st &amp; harney st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3912,1,2010,04/30/2010 07:00 AM +0000,6,99,IN,,y10230,53,0,M,,PA,,0,0,0,0,0,S,,0,,2,,9,,N,,41,F,N,1,D,O,NS,99,01/13/2011 08:00 AM +0000,Rathbun,,"52 st &amp; ames ave
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3926,1,2010,05/01/2010 07:00 AM +0000,7,0,MB,,y10404,53,0,M,,PA,,1,0,0,0,1,N,,0,,19,,0,,I,,54,M,N,5,D,C,NS,99,01/18/2011 08:00 AM +0000,Martinez,,"43 st &amp; spaulding st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3946,1,2010,05/01/2010 07:00 AM +0000,7,18,MB,,y10572,21,0,F,,PA,,0,0,0,0,0,W,,0,,1,,0,,N,,3,M,N,5,D,C,NS,99,01/18/2011 08:00 AM +0000,Martinez,,"30 st &amp; T st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3954,1,2010,05/01/2010 07:00 AM +0000,7,9,IN,,y10467,36,0,F,,PA,,1,0,0,0,1,E,,0,,0,,0,,N,,88,M,N,2,D,C,NS,99,01/18/2011 08:00 AM +0000,Martinez,,"Turner blvd &amp; Douglas st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3633,1,2010,04/12/2010 07:00 AM +0000,2,9,IN,,y06061,0,0,F,,PA,,1,0,1,0,0,W,,1,,12,,0,,U,,49,F,N,0,D,C,NS,99,01/05/2011 08:00 AM +0000,Martinez,,"200 s 31 ave
Omaha, NE 68104
(41.26042099151474, -95.95920237341782)"
4320,1,2010,06/14/2010 07:00 AM +0000,2,19,MB,,y20838,51,0,M,,PA,,1,0,0,1,0,S,,0,,19,,0,,I,,1,F,N,5,D,C,NS,99,01/31/2011 08:00 AM +0000,Martinez,,"20 st &amp; deer park blvd
Omaha, NE 68104
(41.295230000000004, -96.00216)"
4391,1,2010,06/22/2010 07:00 AM +0000,3,22,MB,,y22792,28,0,M,,PA,,1,0,0,0,1,E,,0,,12,,0,,D,,27,F,N,8,W,O,NS,99,02/03/2011 08:00 AM +0000,Martinez,,"39 st &amp; dodge st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
4395,1,2010,06/22/2010 07:00 AM +0000,3,22,IN,,y22785,18,0,M,,PA,,1,0,0,0,1,E,,0,,12,,0,,N,,37,M,N,5,W,R,NS,99,02/04/2011 08:00 AM +0000,Martinez,,"77 st &amp; Dodoge st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3544,2,2010,04/06/2010 07:00 AM +0000,3,14,MB,,y04693,27,34,M,F,PA,PA,1,0,0,0,1,N,N,0,0,,10,0,0,N,N,27,M,N,11,D,O,NS,99,01/03/2011 08:00 AM +0000,Martinez,,"I 480 north &amp; martha st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
4847,1,2010,03/05/2010 08:00 AM +0000,6,16,MB,5132,x97052,27,0,F,,PA,,1,0,0,0,1,W,,0,0,,,0,0,N,N,15,M,N,5,D,C,NS,99,12/20/2010 08:00 AM +0000,Rathbun,,"5132 Northwest Radial Hwy
Omaha, NE 68104
(41.283567071144866, -95.99355546887986)"
1968,1,2010,02/15/2010 08:00 AM +0000,2,17,MB,,x92866,0,0,F,,PA,,1,0,1,0,0,N,,1,,12,,0,,U,,20,F,N,8,I,C,NS,99,12/07/2010 08:00 AM +0000,Martinez,,"456 st &amp; Hamilton st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
3658,1,2010,04/13/2010 07:00 AM +0000,3,17,IN,,y06438,47,0,M,,PA,,1,0,0,0,1,E,,0,,12,,0,,U,,29,M,N,0,D,C,NS,99,01/05/2011 08:00 AM +0000,Martinez,,"35 st &amp; Leavenworth st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
5108,1,2010,01/23/2010 08:00 AM +0000,7,11,IN,,x87609,29,0,M,,PA,,1,0,0,0,1,S,,0,0,,,0,0,N,N,64,F,N,5,W,O,NS,99,12/24/2010 08:00 AM +0000,Rathbun,,"Cuming and North Exwy North Entrance Ramp SB
Omaha, NE 68104
(41.295230000000004, -96.00216)"
5127,1,2010,03/16/2010 07:00 AM +0000,3,16,IN,3752,x99748,33,0,M,,PA,,1,0,0,0,1,S,,0,0,,,0,0,N,N,7,M,N,0,D,O,NS,99,12/27/2010 08:00 AM +0000,Rathbun,,"40th and Spaulding
Omaha, NE 68104
(41.295230000000004, -96.00216)"
5164,1,2010,03/18/2010 07:00 AM +0000,5,19,MB,4519,y00307,36,0,M,,CV,,1,0,0,0,1,E,,0,0,,,0,0,N,N,12,M,N,6,D,C,NS,99,12/27/2010 08:00 AM +0000,Rathbun,,"4519 Jaynes
Omaha, NE 68104
(41.309316733380854, -95.9820925748067)"
5236,2,2010,03/26/2010 07:00 AM +0000,6,14,IN,,y01847,47,0,M,,PA,,1,0,1,0,0,S,,0,0,,,0,0,N,N,23,M,N,3,D,C,NS,99,12/28/2010 08:00 AM +0000,Rathbun,,"18th and St Marys Ave
Omaha, NE 68104
(41.25501566925175, -95.93985141909047)"
5250,1,2010,03/26/2010 07:00 AM +0000,6,17,IN,,y02138,22,0,M,,PA,,1,0,0,1,0,E,,0,0,,,0,0,N,N,8,M,N,0,D,O,NS,99,12/29/2010 08:00 AM +0000,Rathbun,,"58th and Northwest Radial Hwy
Omaha, NE 68104
(41.28516094367387, -96.00210248995859)"
5275,1,2010,03/27/2010 07:00 AM +0000,7,12,IN,,y02283,0,0,,,PA,,1,0,0,0,1,E,,0,0,,,0,0,U,N,30,M,N,3,D,O,NS,99,12/29/2010 08:00 AM +0000,Rathbun,,"33rd Ave and Curtis Ave
Omaha, NE 68104
(41.295230000000004, -96.00216)"
4529,1,2010,06/25/2010 07:00 AM +0000,6,19,IN,,y23520,16,0,M,,PA,,1,0,0,1,0,N,,0,,7,,0,,N,,40,F,N,1,D,C,NS,99,02/10/2011 08:00 AM +0000,Martinez,,"13 st &amp; 13 ct
Omaha, NE 68104
(41.295230000000004, -96.00216)"
5453,1,2010,01/27/2010 08:00 AM +0000,4,7,IN,,x88604,56,0,M,,TR,,1,0,1,0,0,S,,0,0,,,0,0,N,N,52,M,N,0,D,C,NS,99,12/31/2010 08:00 AM +0000,Rathbun,,"Nicholas and Northwest Radial Hwy
Omaha, NE 68104
(41.295230000000004, -96.00216)"
5754,1,2010,01/29/2010 08:00 AM +0000,6,15,MB,,x89552,55,0,M,,TR,,1,0,0,0,1,W,,0,0,,,0,0,N,N,18,F,N,0,W,O,NS,99,01/08/2011 08:00 AM +0000,Rathbun,,"20th and Dodge
Omaha, NE 68104
(41.295230000000004, -96.00216)"
5945,1,2010,04/28/2010 07:00 AM +0000,4,20,MB,1613,y09888,20,0,M,,PA,,1,0,0,0,1,N,,0,0,,,0,0,N,N,8,M,N,0,D,C,NS,99,01/12/2011 08:00 AM +0000,Rathbun,,"1613 n 33rd
Omaha, NE 68104
(41.273839189076405, -95.96142009423413)"
5980,1,2010,05/02/2010 07:00 AM +0000,1,16,MB,1325,y10775,26,0,M,,PA,,1,0,0,0,1,S,,0,0,,,0,0,N,N,2,M,N,0,D,O,NS,99,01/13/2011 08:00 AM +0000,Rathbun,,"28th and Woolworth Ave
Omaha, NE 68104
(41.24524903201353, -95.95308044614148)"
4932,1,2010,03/13/2010 08:00 AM +0000,7,18,MB,4206,x99044,22,0,M,,PA,,1,0,0,1,0,,,0,0,,,0,0,N,N,23,F,N,12,D,C,NS,99,12/21/2010 08:00 AM +0000,Rathbun,,"4206 s 25th
Omaha, NE 68104
(41.21837275548466, -95.948637943342)"
5056,1,2010,01/22/2010 08:00 AM +0000,6,7,IN,14901,x87311,77,0,M,,TR,,1,0,0,0,1,W,,0,0,7,,0,0,N,N,16,M,N,1,W,O,NS,99,12/24/2010 08:00 AM +0000,Rathbun,,"14901 Q
Omaha, NE 68104
(41.20532726367412, -96.14423352182133)"
6212,1,2010,05/11/2010 07:00 AM +0000,3,16,IN,,y12846,36,0,F,,PA,,1,0,1,0,0,E,,0,0,,,0,0,N,N,28,F,N,12,D,O,NS,99,01/20/2011 08:00 AM +0000,Rathbun,,"24th and P
Omaha, NE 68104
(41.295230000000004, -96.00216)"
6061,1,2010,05/04/2010 07:00 AM +0000,3,17,MB,,y11294,17,0,M,,PA,,1,0,1,0,0,N,,0,0,,,0,0,N,N,9,M,N,14,D,C,NS,99,01/14/2011 08:00 AM +0000,Rathbun,,"55th and Jackson
Omaha, NE 68104
(41.295230000000004, -96.00216)"
6085,1,2010,05/05/2010 07:00 AM +0000,4,11,IN,,y11442,47,0,M,,TR,,1,0,1,0,0,N,,0,0,2,,0,0,N,N,34,M,N,1,D,C,NS,99,01/17/2011 08:00 AM +0000,Rathbun,,"17th and Capitol Ave
Omaha, NE 68104
(41.26069039125662, -95.93843948350445)"
6385,1,2010,06/06/2010 07:00 AM +0000,1,16,MB,1415,y18968,82,0,M,,PA,,1,0,0,1,0,N,,0,0,2,,0,0,N,N,82,M,N,0,D,O,NS,99,01/27/2011 08:00 AM +0000,Rathbun,,"1415 Skyline Drive
Omaha, NE 68104
(41.24504866547717, -96.25956243268668)"
6531,1,2010,06/16/2010 07:00 AM +0000,4,20,IN,,y21329,0,0,M,,PA,,1,0,1,0,0,S,,0,0,,,0,0,U,N,21,M,N,0,D,C,NS,99,02/02/2011 08:00 AM +0000,Rathbun,,"75th and Blondo
Omaha, NE 68104
(41.295230000000004, -96.00216)"
6622,1,2010,06/19/2010 07:00 AM +0000,7,18,MB,,y22162,50,0,M,,TR,,1,0,0,1,0,E,,0,0,,,0,0,N,N,4,F,N,0,D,C,NS,69,02/07/2011 08:00 AM +0000,Rathbun,,"28th Ave and Maple
Omaha, NE 68104
(41.295230000000004, -96.00216)"
6896,1,2010,05/23/2010 07:00 AM +0000,1,13,MB,1126,y15644,37,0,M,,PA,,1,0,1,0,0,N,,0,0,,,0,0,N,N,6,F,N,14,D,C,NS,99,01/22/2011 08:00 AM +0000,Rathbun,,"1126 s 31st
Omaha, NE 68104
(41.24824302182636, -95.9586075780081)"
7412,1,2010,07/17/2010 07:00 AM +0000,7,18,IN,,y28652,16,0,F,,PA,,1,0,0,1,0,W,,0,0,,,0,0,N,N,14,M,N,2,D,C,NS,99,02/23/2011 08:00 AM +0000,Rathbun,,"168th and Q
Omaha, NE 68104
(41.295230000000004, -96.00216)"
6306,1,2010,05/14/2010 07:00 AM +0000,6,15,MB,13624,y13572,67,0,F,,PA,,1,0,1,0,0,W,,0,0,,,0,0,N,N,1,M,N,5,D,C,NS,99,01/25/2011 08:00 AM +0000,Rathbun,,"13624 Arbor
Omaha, NE 68104
(41.23653820377287, -96.12710723076746)"
6284,1,2010,05/13/2010 07:00 AM +0000,5,5,IN,,y13208,43,0,F,,PA,,1,0,0,0,1,S,,0,0,,,0,0,N,N,24,F,N,0,W,O,NS,99,01/25/2011 08:00 AM +0000,Rathbun,,"28th and Woolworth Ave
Omaha, NE 68104
(41.24524903201353, -95.95308044614148)"
714,2,2010,02/07/2010 08:00 AM +0000,1,2,MB,,x90951,37,0,M,,PA,PA,2,1,0,0,1,E,P,0,0,12,,0,0,U,V,34,M,N,0,S,S,NS,99,12/02/2010 08:00 AM +0000,Rathbun,,"16th and Arthur C Storz Exwy
Omaha, NE 68104
(41.295230000000004, -96.00216)"
7934,1,2010,08/18/2010 07:00 AM +0000,4,21,IN,6603,y36494,0,0,,,PA,,1,0,0,0,1,E,,0,0,,,0,0,U,N,30,M,N,13,D,C,NS,99,03/18/2011 07:00 AM +0000,Rathbun,,"66th and Himebaugh Ave
Omaha, NE 68104
(41.311169336761225, -96.01418937803243)"
8138,1,2010,09/02/2010 07:00 AM +0000,5,15,IN,,y40084,33,0,F,,PA,,1,0,0,1,0,E,,0,0,,,0,0,N,N,10,M,N,5,D,O,NS,99,03/24/2011 07:00 AM +0000,Rathbun,,"24th and Lake
Omaha, NE 68104
(41.295230000000004, -96.00216)"
7855,1,2010,08/17/2010 07:00 AM +0000,3,11,IN,,y36071,36,0,M,,PA,,1,0,0,1,0,N,,0,0,,,0,0,N,N,46,F,N,0,W,O,NS,99,03/17/2011 07:00 AM +0000,Rathbun,,"28th and Farnam
Omaha, NE 68104
(41.295230000000004, -96.00216)"
4133,1,2010,06/02/2010 07:00 AM +0000,4,17,MB,,y18108,17,0,M,,TR,,1,0,0,1,0,S,,0,,1,,0,,N,,17,M,N,0,D,C,NS,99,01/24/2011 08:00 AM +0000,Martinez,,"166 st &amp; jackson st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
8041,1,2010,08/20/2010 07:00 AM +0000,6,19,IN,,y36927,16,0,F,,PA,,1,0,0,1,0,W,,0,0,,,0,0,N,N,24,M,N,0,D,C,NS,99,03/22/2011 07:00 AM +0000,Rathbun,,"167th and Oak
Omaha, NE 68104
(41.295230000000004, -96.00216)"
8364,1,2010,09/10/2010 07:00 AM +0000,6,14,IN,,y41745,19,0,M,,PA,,1,0,0,0,1,N,,0,0,2,,0,0,N,N,44,M,N,1,D,O,NS,99,04/01/2011 07:00 AM +0000,Rathbun,,"Saddle Creek Road and Leavenworth
Omaha, NE 68104
(41.295230000000004, -96.00216)"
8527,1,2010,09/15/2010 07:00 AM +0000,4,10,MB,,y43122,71,0,F,,PA,,1,0,0,1,0,E,,0,0,,,0,0,N,N,19,F,P,5,D,C,NS,99,04/05/2011 07:00 AM +0000,Rathbun,,"Benson Garden Blvd and Maple
Omaha, NE 68104
(41.295230000000004, -96.00216)"
8045,1,2010,08/21/2010 07:00 AM +0000,7,20,IN,,y37180,31,0,F,,PA,,1,0,0,0,1,E,,0,0,,,0,0,N,N,9,M,N,14,D,C,NS,99,03/22/2011 07:00 AM +0000,Rathbun,,"42nd and Wirt
Omaha, NE 68104
(41.295230000000004, -96.00216)"
9232,1,2010,07/15/2010 07:00 AM +0000,5,18,IN,,y28196,20,0,M,,PA,,1,0,0,0,1,E,,0,,2,,0,,N,,57,F,N,1,D,C,NS,99,03/01/2011 08:00 AM +0000,Martinez,,"132 st &amp; west center rd
Omaha, NE 68104
(41.295230000000004, -96.00216)"
9288,1,2010,07/22/2010 07:00 AM +0000,5,2,IN,,y29714,25,0,M,,PA,,1,0,0,0,1,E,,0,,19,,0,,I,,61,M,N,8,D,C,NS,99,03/02/2011 08:00 AM +0000,Martinez,,"74 st &amp; dodge st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
9516,1,2010,08/14/2010 07:00 AM +0000,7,3,IN,2801,y35305,0,0,NS,,PA,,1,0,0,0,1,E,,1,,0,,0,,U,,41,M,N,8,D,C,NS,99,03/14/2011 07:00 AM +0000,Martinez,,"28 st &amp; sprague st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
8222,2,2010,09/07/2010 07:00 AM +0000,3,12,IN,4202,y41179,30,0,F,F,PA,PA,1,0,0,0,1,E,W,0,0,2,,0,0,N,N,47,M,N,0,D,C,NS,13,03/29/2011 07:00 AM +0000,Rathbun,,"4202 Dodge
Omaha, NE 68104
(41.25970243979556, -95.97584373811605)"
8228,1,2010,09/07/2010 07:00 AM +0000,3,17,MB,,y41255,22,0,F,,PA,,1,0,1,0,0,E,,0,0,,,0,0,N,N,15,M,N,5,D,C,NS,99,03/29/2011 07:00 AM +0000,Rathbun,,"114th and West Dodge Frontage Road
Omaha, NE 68104
(41.295230000000004, -96.00216)"
9707,1,2010,08/26/2010 07:00 AM +0000,5,6,IN,,y38291,63,0,M,,PA,,1,0,0,0,1,N,,0,,2,,0,,N,,56,F,N,1,D,C,NS,99,03/28/2011 07:00 AM +0000,Martinez,,"90 st &amp; west dodge rd
Omaha, NE 68104
(41.295230000000004, -96.00216)"
9866,1,2010,08/30/2010 07:00 AM +0000,2,12,IN,,y39387,0,0,M,,PA,,1,0,0,0,0,W,,1,,2,,0,,U,,60,M,N,1,D,C,NS,99,04/04/2011 07:00 AM +0000,Martinez,,"66 st &amp; dodge st
Omaha, NE 68104
(41.295230000000004, -96.00216)"
